{'temperature':533.0699999999999, 'direction':'R22' }
time,displacement,load,engineering_strain,engineering_stress
6.2443265e+03,0.0247,110.8561,2.47e-05,2.332381028077131
6245.3265,0.0741,143.4212,7.41e-05,3.0175415327082216
6246.3065,0.107,179.2757,0.000107,3.7719100841112705
6247.3265,0.1645,219.0775,0.00016450000000000001,4.609328712435019
6248.3264,0.2961,257.5635,0.0002961,5.419063280461285
6249.3064,0.3619,296.0496,0.0003619,6.228799952459301
6250.3264,0.4441,333.8777,0.0004441,7.024692490336824
6252.3064,0.5839,403.6131,0.0005838999999999999,8.491905606668446
6253.3264,0.6497,431.5731,0.0006497,9.080176108201846
6254.3063,0.6744,454.9278,0.0006744,9.57155239869405
6255.3064,0.7566,475.6511,0.0007566000000000001,10.00756477653479
6256.3263,0.7566,487.164,0.0007566000000000001,10.249792940236645
6257.3263,0.7566,496.7033,0.0007566000000000001,10.450497117464026
6259.3063,0.7731,495.7165,0.0007731,10.429735124226788
6260.3063,0.7155,484.5325,0.0007155,10.19442692361343
6261.3063,0.732,467.7565,0.000732,9.84146462269339
6262.3262,0.6662,447.6911,0.0006662,9.419294275001391
6263.3262,0.6497,421.7048,0.0006497,8.87254986391422
6264.2862,0.5511,391.7713,0.0005511,8.242757479878096
6266.3062,0.3866,318.4175,0.0003866,6.69941424971427
6267.3062,0.3126,281.2472,0.0003126,5.917361638013737
6268.3062,0.2221,242.7612,0.0002221,5.107627069987471
6269.3261,0.181,203.6173,0.00018099999999999998,4.2840504718124635
6270.2862,0.0659,169.4075,6.59e-05,3.564285943795394
6271.3261,0.0165,128.9478,1.65e-05,2.7130252853229035
6285.8259,0.0905,161.5129,9.049999999999999e-05,3.398185789953994
6286.8258,0.1399,199.341,0.00013989999999999999,4.194078327831518
6287.8258,0.255,237.8271,0.000255,5.003814999829533
6288.8058,0.2797,275.3263,0.0002797,5.792787574618561
6289.8258,0.403,315.457,0.00040300000000000004,6.637126166030805
6290.8259,0.4606,353.6141,0.00046060000000000003,7.439940770968575
6292.8257,0.5839,417.4286,0.0005838999999999999,8.782579823905024
6293.8257,0.6415,444.0728,0.0006414999999999999,9.343166265140937
6294.8057,0.6991,466.4408,0.0006991,9.813782666367658
6295.8257,0.7402,483.8746,0.0007402,10.180584893464687
6296.8257,0.7813,494.0718,0.0007813,10.395131100840809
