{'temperature':533.0699999999999, 'direction':'R33' }
engineering_stress,engineering_strain
7.910092206488369e-02,0.000272943987511098
0.07799682540063961,0.000274311634711921
0.0819004547378341,0.000270918913884088
0.07472097873905119,0.000274523888947442
0.08696469760228812,0.000273889279924333
0.08638782377948809,0.000270217075012624
0.08408118453968938,0.000272036733804271
0.07704562999918031,0.000275258120382205
0.0833514443949771,0.00027470666100271
0.07939725561371272,0.000273870013188571
0.0860936390943835,0.000272346253041178
0.08006301901890069,0.000272871227934957
0.08898010466079911,0.000271620927378535
0.09006281751041405,0.000270614604232833
0.08785064092233824,0.000270546035608277
0.07584504411254593,0.000272468809271231
0.08075089999706309,0.000274118647212163
0.07379570946578806,0.000272250530542806
0.06257507685140078,0.000272103148745373
0.07486662977056802,0.000271425262326375
0.07208905743666247,0.000270152842858806
0.07366284679400127,0.000270620977971703
0.08269422403338021,0.000269947136985138
0.08612022909917709,0.000272468663752079
0.07481358952447406,0.000271875294856727
0.0796146751995624,0.000272433273494244
0.077279332032118,0.000270769523922354
0.07588653639992161,0.000271979079116136
0.07399062712905227,0.000272386649157852
0.08426630128791283,0.000269947631750256
0.08183294897007798,0.000269671989372
0.08189963362730592,0.000272400240646675
0.08475369153347605,0.000273326091701165
0.08145460919095827,0.000269094220129773
0.08884631605586342,0.000270029617240652
0.08107460972034257,0.000271952070761472
0.07882616450549004,0.000271254073595628
0.07361841947324449,0.000270108750555664
0.08649144094008847,0.000271051045274362
0.08391677025905926,0.000269282172666863
0.08548402567303798,0.000270357908448204
0.09194543177888538,0.000271059252554551
0.07746130410172081,0.00027097508427687
0.06595782511570647,0.000270901655312628
0.07104186198504292,0.000269901676801965
0.06888988852214448,0.000269181880867109
0.06714261772748281,0.000270827207714319
0.0740931261816982,0.000273994257440791
0.0793212766841139,0.000269395823124796
0.07826539842540986,0.000270430493401363
0.08240603170809534,0.000271044002147391
0.08267390591539357,0.000269680545898154
0.07662055680164696,0.000270215736236423
0.07350051149534986,0.000267972674919292
0.08031995673276832,0.000270712509518489
0.08168293032936315,0.000271775003056973
0.08578949626030875,0.000268567237071693
0.08625931124646127,0.000268614676315337
0.08874124884900998,0.000269877549726516
0.0813698251612163,0.000268949836026877
0.08817763508773255,0.000271079217782244
0.08190407111824899,0.000271020515356213
0.07575573523967635,0.000268838019110262
0.07834805106186236,0.000271620083367452
0.07929080824235252,0.000271557393716648
0.07688582791386353,0.000268703530309722
0.0837033164623623,0.000270391785306856
0.07913446530352021,0.000272147241048515
0.08404238269957787,0.000268844043603167
0.06889724357603273,0.00026954070199281
0.06592688497215188,0.000270133896265179
0.06573970671238503,0.000268597912508994
0.07375516058199888,0.000269634765572846
0.07276381811679612,0.000268679723376408
0.07931414874590353,0.000268332340056077
0.06990565465797922,0.000270325894234702
0.07644040165747022,0.000270405347691849
0.07310641338224473,0.000268008909188211
0.08086587294157797,0.000270443240879104
0.06858843613533594,0.000270528602413833
0.07224237798992998,0.000267152470769361
0.07147720779940883,0.000268332340056077
0.07456182305989584,0.000267522176727653
0.07128859696382571,0.000267805851763114
0.07165704847572318,0.000270874821580946
0.10102680940835689,0.000269236043095589
0.10570928828807967,0.000266771530732512
0.09537673038703076,0.000272281205980107
0.0959432267703767,0.000275378843070939
0.10041855868108258,0.000272721983492374
0.09609130619260825,0.000271848461125046
0.10658174443092658,0.000268163334112614
0.12110897167565313,0.000265594688244164
0.22883507418651783,0.000272863660939038
0.41648646832196035,0.000283110421150923
0.6570691629075214,0.000297669845167547
0.9239732717920086,0.000312312127789482
1.2355379667050619,0.000334532902343199
1.59234200827666,0.000360189500497654
2.0225962385445424,0.000393633148632944
2.504619286398568,0.000429858075222
3.051803150100814,0.000468669401016086
3.64450071620097,0.000512398197315633
4.278007265953252,0.000562210567295551
4.986039344727097,0.000616563018411398
5.698553079709792,0.000672073743771762
6.487069643848988,0.00073025788879022
7.330426048835021,0.000800599809736013
8.19356849218469,0.000868903589434922
9.086475528338493,0.000945701147429645
10.06273192196417,0.0010225756559521
11.009487596263025,0.00110278802458197
12.038111134994015,0.00118890637531877
13.086920994736436,0.00127657619304955
14.150818603217541,0.00136956677306443
15.234400502238518,0.00146289810072631
16.372868084532364,0.00156291190069169
17.497302293888698,0.00166169996373355
18.6843505486998,0.00177046866156161
19.846375547488083,0.00187353929504752
21.010316983310503,0.00197862670756876
22.19507311681483,0.0020856789778918
23.41607831020558,0.00219655456021428
24.626045541868972,0.00230853003449738
25.850036083498296,0.0024273011367768
27.086426442343733,0.00254705618135631
28.318181125609478,0.00267030578106642
30.721979054936455,0.00292947632260621
31.912182610395185,0.00307509629055858
33.041355361262866,0.00323311542160809
34.086421795573436,0.00340110738761723
35.1138735571682,0.00359953637234867
36.04481024012604,0.00382814928889275
36.812138658526514,0.0040806457400322
37.57278750000653,0.00437286263331771
38.19114145075881,0.00468140980228782
38.82366406551105,0.0050308364443481
39.33359732412648,0.00537773268297315
39.81048825646921,0.00574858766049147
40.2523779374025,0.00613124389201403
40.647852720926714,0.00653317384421825
40.96940267892798,0.00695176236331463
41.28589878897448,0.00737524777650833
41.517995638179954,0.00781262014061213
41.77915434933997,0.00827668886631727
41.97672402490871,0.00874105375260115
42.13460981295476,0.0092231472954154
42.30436543504634,0.00971129257231951
42.416457993705926,0.0102100679650903
42.55464271959278,0.0107222637161613
42.64758879763857,0.0112288035452366
42.73291832429784,0.0117301689460874
42.8599130257757,0.0122542437165976
42.94575240966226,0.0127744004130363
43.04309488818542,0.0132975149899721
43.11939457500391,0.0138240978121758
43.17763010970849,0.0143558662384748
43.267230808754356,0.0148702664300799
43.32246981414099,0.0153944892808795
43.3952988938684,0.0159244127571583
43.43610088934578,0.0164373330771923
43.48568226848243,0.0169602576643229
43.559423724300906,0.0174854304641485
43.62705136582386,0.0180051308125257
43.6851348378468,0.0185297727584839
43.71989457793785,0.0190459992736578
43.78605526182437,0.0195579566061497
43.824495813301866,0.0200759768486023
43.896493020711105,0.0205857306718826
43.97421494084774,0.0216171126812696
44.01769145055259,0.0221267696470022
44.09675957266646,0.0226334985345602
44.131818965689234,0.023144019767642
44.16999564368937,0.0236529931426048
44.24569602464419,0.0241612046957016
44.28193613966712,0.0246731322258711
44.32356553503092,0.0251798462122679
44.35786461464469,0.025680186226964
44.40349236405387,0.0261908154934645
44.425058430281275,0.0266926661133766
44.48128137066772,0.027201795950532
44.51562964703153,0.0277094561606646
44.53989258964537,0.028212808072567
44.620172740782024,0.0287184473127127
44.634488995032065,0.0292198751121759
44.682576581941184,0.0297133158892393
44.735583843850634,0.0302238520234823
44.76799108480528,0.0307283308357
44.79542498157804,0.031227620318532
44.82856122891906,0.0317238606512547
44.87951564462383,0.0322292484343052
44.926941311624006,0.0327315591275692
44.9600551968059,0.0332336984574795
44.98713129903319,0.033736415207386
45.01952512269259,0.0342307314276695
45.02180606291981,0.0347242280840874
45.071821267942646,0.0352369546890259
45.13306227682927,0.0357314459979534
45.15121140514759,0.0362433567643166
45.18674934837484,0.0367413274943829
45.21508667637495,0.037247397005558
45.256380639352436,0.0377545915544033
45.27818374446611,0.0382505767047405
45.292772817057006,0.0387540236115456
45.33780126060271,0.0392612777650356
45.357381567102884,0.039775438606739
45.41363581451217,0.040279570966959
45.394958939239345,0.0407866537570953
45.46631658889858,0.0412915386259556
45.49473889310332,0.0418029464781284
45.52482494194421,0.0423168987035751
45.57560046037625,0.0433322973549366
45.5788474458763,0.0438446290791035
45.622547577171964,0.0443562008440495
45.65870271599027,0.0448691099882126
45.67496447808123,0.0453813895583153
45.714303988354104,0.0458994582295418
45.72688493905862,0.0464161150157452
45.72192501217239,0.0469267964363098
45.76694451085418,0.047444261610508
45.78890415108165,0.0479699596762657
45.79773273149076,0.0484875552356243
45.783282304286054,0.0490078665316105
45.85399145133179,0.0495269559323788
45.86227886749096,0.0500688888132572
45.86000239969548,0.0505832806229591
45.89929271321834,0.0511115156114101
45.91552316828666,0.0516487918794155
45.93095305805943,0.0521720983088017
45.94983566519588,0.052710272371769
45.98495319983238,0.0532452836632729
45.98971186728695,0.05376797914505
45.99394278778682,0.0543131269514561
46.002002109923225,0.0548527091741562
45.999904539400475,0.0553840845823288
46.02424798578698,0.0559252090752125
46.035697411241586,0.0564698539674282
46.04939646990077,0.0570126920938492
46.054709718900725,0.0575659908354282
46.0662128135371,0.0581115558743477
46.05860967944623,0.0586572252213955
46.08194235624182,0.0592133030295372
46.06308658369626,0.0597278997302055
46.075421550650816,0.0602807998657227
46.062733261582544,0.0608449466526508
46.06899466612814,0.0614215992391109
46.04392221335527,0.0619887635111809
46.06140047690076,0.0625652000308037
46.04161443853716,0.0631372705101967
46.05250033758248,0.0637228935956955
46.05009864169625,0.0643083304166794
46.017847935855194,0.0648881867527962
46.019654798309695,0.065478190779686
45.94606540517307,0.0666608512401581
45.91978986824111,0.0672465786337852
45.927339333150215,0.0678467303514481
45.871814092127295,0.0684526786208153
45.869439230831965,0.0690533295273781
45.80841289867265,0.0696549266576767
45.79123876049066,0.0702575892210007
45.732144518876815,0.0708668157458305
45.70540384903583,0.0714788436889648
45.64728906999026,0.0720732063055038
45.576043231126334,0.0726792961359024
45.54326030589882,0.0732989385724068
45.52060743873977,0.0739175006747246
45.43003174955757,0.0745262652635574
45.41268765896654,0.07514538615942
45.35092784798911,0.0757535099983215
45.28714649782987,0.0763802751898766
45.217734356011334,0.0769896730780602
45.136680474170234,0.077614426612854
45.060872754851644,0.078241191804409
44.99045431587416,0.078861229121685
44.94017523737397,0.0794831439852715
44.86985519189655,0.0801016241312027
44.787477470237135,0.0807313770055771
44.713534754986796,0.0813630744814873
44.610995310690946,0.0819860994815826
44.545997459077164,0.0826117321848869
44.44002765957678,0.0832270979881287
44.35885302207647,0.0838626995682716
44.2574987722125,0.0844743922352791
44.19206262228039,0.0851120427250862
44.098016326007325,0.0857530385255814
44.01827286668887,0.0863827764987946
43.92178462264303,0.0870022773742676
43.80713383298364,0.0876355692744255
43.6954348483241,0.0882611125707626
43.599335705846364,0.0889050588011742
43.51160895573242,0.0895418897271156
43.378929793413896,0.0901754647493362
43.28148444895893,0.09080471098423
43.144489389935714,0.0914432480931282
43.02059408370801,0.0920755490660667
42.9057286173213,0.092721164226532
42.75550410497987,0.0933761969208717
42.56567173645644,0.0940317437052727
42.28342550927348,0.0947162583470345
41.726764283021595,0.0951949283480644
