{'temperature':533.0699999999999, 'direction':'R33' }
time,displacement,load,engineering_strain,engineering_stress
2.81676954e+04,0.0001,87.5013,1.0000000000000001e-07,1.8335416377065514
28168.1954,0.0247,103.2904,2.47e-05,2.1643935481571677
28168.6954,0.0823,119.7374,8.23e-05,2.509031391427606
28169.1954,0.1152,137.8292,0.0001152,2.888135114470114
28170.1954,0.1645,172.6969,0.00016450000000000001,3.6187685994704593
28170.6954,0.2057,192.7622,0.00020569999999999999,4.0392259300823845
28171.1954,0.2221,211.1829,0.0002221,4.425221571812291
28172.1954,0.3208,249.0111,0.0003208,5.217890706779325
28172.6953,0.3784,269.7343,0.00037840000000000004,5.652133970211074
28173.1953,0.4195,288.8129,0.0004195,6.051915544760804
28174.1953,0.5017,327.9568,0.0005017,6.872154449922458
28174.6953,0.5099,346.0485,0.0005099,7.2512560775199395
28175.1953,0.5593,362.8245,0.0005593,7.6027879349228025
28176.1953,0.6086,396.3764,0.0006086,8.305849554283503
28176.6953,0.6909,412.1656,0.0006908999999999999,8.636703560179143
28177.1953,0.6909,425.6521,0.0006908999999999999,8.919305753482895
28178.1953,0.732,452.2963,0.000732,9.47762031684802
28178.6952,0.7649,463.1514,0.0007649,9.70508296976253
28179.1953,0.7813,472.3617,0.0007813,9.89807974290497
28180.1952,0.806,487.493,0.0008060000000000001,10.215147815980789
28180.6953,0.7649,494.0718,0.0007649,10.353002953288964
28181.1952,0.8389,497.3612,0.0008389,10.421930521943052
28182.1952,0.8389,499.3348,0.0008389,10.463286224957494
28182.6952,0.806,498.348,0.0008060000000000001,10.442608373450273
28183.1952,0.806,497.0322,0.0008060000000000001,10.415036507810628
28184.1952,0.7978,486.8351,0.0007978,10.201361883160967
28184.6952,0.7731,481.572,0.0007731,10.091076516047412
28185.1951,0.7813,474.3353,0.0007813,9.939435445919413
28186.1951,0.7731,453.2831,0.0007731,9.498298168355241
28186.6951,0.6826,441.1123,0.0006826,9.243265745246111
28187.1951,0.658,426.31,0.0006580000000000001,8.933091686302717
28188.1951,0.5922,397.0343,0.0005922,8.319635487103325
28188.6951,0.5511,381.5741,0.0005511,7.995675495340107
28189.1951,0.5264,363.8113,0.0005264,7.623465786430024
28190.1951,0.4524,328.2857,0.00045240000000000005,6.879046368609856
28190.6951,0.4113,307.8914,0.0004113,6.451695023865507
28191.1951,0.403,290.7865,0.00040300000000000004,6.093271247775245
28192.195,0.3043,250.3268,0.0003043,5.245460476973946
28192.695,0.255,231.9062,0.000255,4.859466930689065
28193.195,0.1645,211.8408,0.00016450000000000001,4.439007504632114
28194.195,0.1399,174.9994,0.00013989999999999999,3.667016221172301
28194.695,0.1152,155.592,0.0001152,3.260344823380198
28195.195,0.0905,137.1713,9.049999999999999e-05,2.8743491816502917
28207.6948,0.0083,87.5013,8.3e-06,1.8335416377065514
28208.1948,0.0165,103.2904,1.65e-05,2.1643935481571677
28208.6948,0.0412,119.0796,4.12e-05,2.495247554052809
28209.6948,0.1234,153.9473,0.0001234,3.2258810390531547
28210.1948,0.1645,172.3679,0.00016450000000000001,3.6118745853380356
28210.6948,0.1892,192.1044,0.00018920000000000002,4.025442092707587
28211.6947,0.2632,230.9193,0.0002632,4.838786983736818
28212.1947,0.329,250.3268,0.00032900000000000003,5.245460476973946
28212.6947,0.3537,270.3922,0.00035370000000000003,5.665919903030897
28213.6947,0.4441,307.5625,0.0004441,6.444803105178108
28214.1947,0.4853,326.3121,0.00048530000000000003,6.837690665595414
28214.6947,0.4935,345.0617,0.0004935,7.230578226012718
28215.6948,0.5346,379.2715,0.0005346,7.947425778193241
28216.1947,0.5675,396.7054,0.0005675,8.312743568415927
28216.6947,0.6168,410.8498,0.0006168,8.6091316945395
28217.6947,0.7073,439.4676,0.0007073,9.208801960919068
28218.1947,0.7484,451.9674,0.0007484,9.470728398160622
28218.6947,0.7402,462.4935,0.0007402,9.691297036942707
28219.6946,0.7566,481.2431,0.0007566000000000001,10.084184597360013
28220.1946,0.7978,487.8219,0.0007978,10.222039734668188
28220.6946,0.7978,493.0849,0.0007978,10.332323006336718
28221.6946,0.8389,498.0191,0.0008389,10.435716454762876
28222.1946,0.8142,499.3348,0.0008142000000000001,10.463286224957494
28222.6946,0.7895,498.0191,0.0007894999999999999,10.435716454762876
28223.6945,0.8142,492.0981,0.0008142000000000001,10.311645154829497
28224.1945,0.7649,488.8087,0.0007649,10.24271758617541
28224.6945,0.7978,481.2431,0.0007978,10.084184597360013
28225.6945,0.7484,463.4803,0.0007484,9.711974888449928
28226.1945,0.7155,452.6253,0.0007155,9.484514330980444
28226.6945,0.7155,440.1255,0.0007155,9.22258789373889
28227.6945,0.6086,411.1787,0.0006086,8.616023613226899
28228.1945,0.6168,396.0475,0.0006168,8.298957635596103
28228.6945,0.5428,380.2583,0.0005428,7.968103629700463
28229.6945,0.4853,346.7064,0.00048530000000000003,7.265042010339762
28230.1944,0.4688,326.97,0.0004688,6.851476598415237
28230.6945,0.4195,306.9046,0.0004195,6.4310171723582865
28231.6944,0.3126,268.4186,0.0003126,5.6245642000164535
28232.1944,0.2961,251.3136,0.0002961,5.266138328481167
28232.6944,0.2632,230.5904,0.0002632,4.8318950650494195
28233.6944,0.1563,192.7622,0.0001563,4.0392259300823845
28234.1944,0.1728,175.3284,0.0001728,3.673910235304725
28234.6944,0.1152,155.263,0.0001152,3.2534508092477745
28235.6944,0.0494,119.0796,4.94e-05,2.495247554052809
28248.6942,0.033,120.0664,3.3e-05,2.51592540556003
28249.1942,0.0905,136.1845,9.049999999999999e-05,2.8536713301430705
28250.1941,0.1317,173.6837,0.0001317,3.639446450977681
28250.6941,0.181,192.7622,0.00018099999999999998,4.0392259300823845
28251.1941,0.2221,210.525,0.0002221,4.41143563899247
28252.1941,0.3126,251.6426,0.0003126,5.2730323426135906
28252.6941,0.3866,271.0501,0.0003866,5.679705835850718
28253.1941,0.3948,289.1418,0.0003948,6.058807463448201
28254.194,0.4606,327.2989,0.00046060000000000003,6.858368517102635
28254.6941,0.5346,345.7196,0.0005346,7.244364158832542
28255.194,0.5675,363.4824,0.0005675,7.616573867742625
28256.1941,0.6168,398.0211,0.0006168,8.340313338610548
28256.694,0.6497,412.1656,0.0006497,8.636703560179143
28257.194,0.6497,427.9547,0.0006497,8.967555470629762
28258.194,0.7155,452.6253,0.0007155,9.484514330980444
28258.694,0.732,463.4803,0.000732,9.711974888449928
28259.194,0.7649,472.0327,0.0007649,9.891185728772546
28260.194,0.7895,487.493,0.0007894999999999999,10.215147815980789
28260.694,0.7895,492.756,0.0007894999999999999,10.325431087649319
28261.194,0.7978,496.7033,0.0007978,10.40814458912323
28262.1939,0.8142,499.9927,0.0008142000000000001,10.477072157777318
28262.6939,0.8307,499.0059,0.0008307,10.456394306270097
28263.1939,0.8224,497.0322,0.0008224,10.415036507810628
28264.194,0.8142,489.1377,0.0008142000000000001,10.249611600307833
28264.694,0.7978,481.572,0.0007978,10.091076516047412
28265.1939,0.7566,473.6775,0.0007566000000000001,9.925651608544616
28266.1939,0.7155,452.6253,0.0007155,9.484514330980444
28266.6939,0.6991,439.7966,0.0006991,9.215695975051492
28267.1938,0.6497,426.9679,0.0006497,8.946877619122539
28268.1938,0.5757,396.7054,0.0005757,8.312743568415927
28268.6938,0.5593,380.9162,0.0005593,7.981889562520285
28269.1938,0.5511,363.4824,0.0005511,7.616573867742625
28270.1938,0.4524,327.6278,0.00045240000000000005,6.865260435790033
28270.6938,0.4441,308.5493,0.0004441,6.46548095668533
28271.1938,0.3866,291.7733,0.0003866,6.113949099282467
28272.1938,0.3043,250.9847,0.0003043,5.259246409793769
28272.6938,0.2797,230.5904,0.0002797,4.8318950650494195
28273.1938,0.2303,211.8408,0.00023030000000000001,4.439007504632114
28274.1937,0.1728,174.3416,0.0001728,3.6532323837975036
28274.6938,0.0741,155.9209,7.41e-05,3.267236742067597
28275.1937,0.0905,135.8555,9.049999999999999e-05,2.846777316010647
28276.6937,0.0001,90.1328,1.0000000000000001e-07,1.8886832735408166
28299.1934,0.0988,131.9082,9.88e-05,2.7640638145367364
28299.6933,0.3701,286.8392,0.0003701,6.010557746301336
28300.6934,0.9458,557.8862,0.0009458,11.690198623356277
28301.1933,1.2089,688.1467,0.0012089000000000002,14.419735790215219
28301.6933,1.4885,812.1574,0.0014885,17.01831183389841
28302.6933,1.8915,1047.35,0.0018915,21.94664346989081
28303.1933,2.1217,1161.8214,0.0021217000000000002,24.345328726299133
28303.6933,2.426,1276.6217,0.002426,26.750905901394855
28304.6933,2.829,1479.9072,0.0028290000000000004,31.01064179779863
28305.1932,3.0921,1567.0766,0.0030921,32.83722865346703
28305.6933,3.3388,1644.0487,0.0033388,34.45013669359572
28306.6932,3.8734,1756.5466,0.0038734000000000004,36.80746834243462
28307.1932,4.2023,1799.6379,0.0042023,37.710422844515215
28307.6932,4.5395,1832.532,0.0045395,38.39970062650111
28308.6932,5.2796,1888.7809,0.005279600000000001,39.578365403198056
28309.1932,5.6167,1911.8068,0.0056167,40.060860479221695
28309.6932,5.9292,1931.5432,0.0059292,40.474425891146225
28310.6932,6.7269,1967.0689,0.0067269,41.21884740441141
28311.1932,7.1134,1980.5555,0.007113400000000001,41.501451693160185
28311.6932,7.4341,1991.7395,0.0074341,41.7358062647621
28312.6931,8.2565,2012.1338,0.008256500000000002,42.16315760950645
28313.1932,8.6512,2020.6863,0.0086512,42.342370545274086
28313.6931,9.0213,2026.6072,0.0090213,42.46643974976244
28314.6932,9.819,2039.107,0.009819000000000001,42.728366187004
28315.1932,10.2301,2042.7254,0.0102301,42.80418776979051
28315.6932,10.6824,2050.291,0.0106824,42.962720758605904
28316.6931,11.513,2057.1988,0.011513,43.107469910046504
28317.1931,11.9571,2060.1592,0.0119571,43.16950346456817
28317.6931,12.3929,2063.7776,0.012392899999999998,43.245325047354676
28318.693,13.2975,2070.0275,0.0132975,43.37628826597546
28319.193,13.7416,2074.9616,0.0137416,43.47967961895659
28319.6931,14.2021,2076.2774,0.0142021,43.50725148459623
28320.693,15.0573,2084.8298,0.0150573,43.68646232491885
28321.193,15.5178,2084.8298,0.0155178,43.68646232491885
28321.693,15.9208,2087.7903,0.0159208,43.74849797488554
28322.693,16.8336,2094.0402,0.0168336,43.879461193506316
28323.193,17.3024,2096.6717,0.0173024,43.934602829340584
28323.693,17.7053,2099.9611,0.0177053,44.003530397994666
28324.693,18.5934,2102.5926,0.0185934,44.058672033828934
28325.193,19.0046,2106.8689,0.0190046,44.148279549435266
28325.693,19.4651,2107.8557,0.0194651,44.16895740094249
28326.6929,20.2957,2113.1188,0.0202957,44.27924276805605
28327.1929,20.7973,2114.1056,0.0207973,44.29992061956327
28327.6929,21.2003,2114.7635,0.0212003,44.31370655238309
