{'temperature':671.67, 'direction':'R33' }
time,displacement,load,engineering_strain,engineering_stress,temperature,true_stress,true_strain,plastic_strain
1.13934365234375e+04,0.0013188733059296,12.7047711267,-8.22142566193605e-05,0.242248780260461,215.68529510498,0.2422288639576362,-8.22176363966027e-05,-8.221763990716594e-05
11396.1259765625,0.001334533085964,20.1513709815021,-5.10700860869655e-05,0.400713992813057,215.818820190429,0.4006935283164835,-5.1071390208205e-05,-5.1071396015357584e-05
11398.666015625,0.0013690762676474,40.1796246263222,1.76293936449408e-05,0.822989509539899,215.738743591308,0.8230040183524072,1.762923824897966e-05,1.7629226321385193e-05
11401.2060546875,0.0014073787418406,59.9040023460178,9.38053543204165e-05,1.23186202162944,215.931663513183,1.2319775768973706,9.380095487334027e-05,9.380093701859278e-05
11403.6962890625,0.0014426041161641,86.0803857556759,0.0001638615787749,1.78064813403057,215.866610717773,1.7809399138753934,0.00016384815493281958,0.0001638481291220962
11406.13671875,0.0014626485200261,113.738890454539,0.0002037258891756,2.3499213384829,215.756335449218,2.350400078349917,0.00020370513987471512,0.00020370510581094588
11408.5771484375,0.0015166788073219,143.946178894919,0.0003111813245496,2.96863504046951,215.808850097656,2.9695588243378563,0.0003111329176831216,0.00031113287464603717
11411.017578125,0.0015493640417185,174.992151235999,0.0003761857187175,3.61241280941927,215.869384765624,3.613771747653201,0.0003761149786103536,0.00037611492623685
11413.408203125,0.0015934529074002,206.321577138271,0.0004638696547852,4.27470476893444,215.897372436523,4.2766876749348635,0.00046376210051634985,0.00046376203853536906
11415.798828125,0.0016324127958739,241.731880860008,0.0005413530809817,5.00166809254077,216.030897521972,5.0043757612122635,0.0005412066022646295,0.0005412065297374445
11418.1396484375,0.0016883480090805,282.597245485404,0.000652597033007,5.85829028935352,215.761567687988,5.862113392543548,0.0006523841841611453,0.0006523840992029802
11420.5302734375,0.0017327963758175,320.593030429024,0.0007409959447736,6.64066396839043,215.840119934081,6.645584673884047,0.0007407215428238725,0.0007407214465110512
11422.8212890625,0.0017752162113008,360.715910830237,0.0008253605135827,7.47828727483946,215.768296813964,7.484459558401157,0.0008250200908953456,0.0008250199824249172
11425.1923828125,0.0018255687025412,400.971640363963,0.0009255015481616,8.30641449043052,215.69408416748,8.314102090562274,0.0009250735356674799,0.0009250734151732467
11427.517578125,0.0018702475223451,440.385241963496,0.0010143587849877,9.13145684617497,215.85493774414,9.140719420445825,0.0010138446707502725,0.0010138445382760779
11429.7939453125,0.0019187424959812,485.499610871968,0.0011108055885552,10.0682322888715,215.793812561035,10.079416138536624,0.0011101891005173624,0.0011101889544388676
11432.1845703125,0.0019653672047645,524.879924721504,0.0012035328093833,10.8728786783631,215.861639404296,10.885964545718474,0.0012028091443499242,0.001202808986582322
11434.42578125,0.0020212545799821,571.896772241955,0.001314681621216,11.8513450123609,215.853097534179,11.866925759182351,0.0013138181840138669,0.0013138180120294356
11436.7666015625,0.0020623710451053,611.730930122373,0.0013964540470532,12.6798607704662,215.918054199218,12.697567614897373,0.0013954799118850174,0.0013954797278622982
11439.0576171875,0.0021184878707973,657.305839031223,0.0015080591899894,13.6243656934525,215.852795410156,13.644912045125174,0.0015069232106684543,0.0015069230129161058
11441.3486328125,0.0021588760240216,701.260542861874,0.0015883831491218,14.5316353853365,215.889805603027,14.554717192138046,0.0015871230028279817,0.0015871227918900514
11443.6396484375,0.0022152181465901,746.488578596801,0.001700436362486,15.4679669391751,215.806117248535,15.494269234908549,0.001698992257415273,0.0016989920328606464
11445.9619140625,0.0022723120703695,790.881703774493,0.0018139847580986,16.3871713153659,215.855569458007,16.416897396938293,0.0018123414747079464,0.0018123412367818971
11448.26953125,0.0023164748414474,836.237017814851,0.0019018156772183,17.320243584517,215.851284790038,17.35318349817968,0.0019000095154119744,0.0019000092639165614
11450.5126953125,0.0023685214277008,884.619404032646,0.0020053259279591,18.3199673869467,215.77843170166,18.356704895770285,0.002003317945911285,0.0020033176798720837
11452.8037109375,0.0024187984380423,926.119760617805,0.0021053168461263,19.1861645012283,215.878613281249,19.22655746010117,0.002103103772218469,0.002103103493572709
11455.0947265625,0.0024627088422439,973.234907165866,0.0021926458580024,20.1609958662659,215.811170959472,20.20520179425027,0.002190245518162847,0.0021902452253338353
11457.3408203125,0.0025314975788406,1021.74226651927,0.0023294528973458,21.1631627345764,215.886949157714,21.212461329629505,0.0023267439280739667,0.002326743620646991
11459.6630859375,0.002589231443144,1067.34752683083,0.0024442740066726,22.0985584320571,215.882266235351,22.152573368711515,0.00244129162780821,0.002441291306756422
11461.91796875,0.0026428294698084,1113.37375506076,0.0025508697621027,23.0518393843785,215.833061218261,23.110641629533756,0.0025476218160500664,0.002547621481113231
11464.208984375,0.0026989245249185,1162.3647609978,0.0026624316077057,24.0704916363709,215.734129333495,24.134577679688118,0.002658893615057207,0.0026588932652807187
11466.5,0.0027591631519534,1205.11303773414,0.0027822341891527,24.9603020725446,215.951013183593,25.029747484334912,0.0027783709395955724,0.0027783705768456087
11468.791015625,0.0028207627268082,1252.16484699696,0.0029047434236239,25.9265776755139,215.819534301757,26.001887737980947,0.002900532808312655,0.002900532431473702
11471.0322265625,0.0028944704690801,1298.4649513563,0.0030513333814542,26.8944991333924,215.798852539062,26.976563223336555,0.003046687512083404,0.00304668712111872
11473.3232421875,0.0029658957377193,1346.21775178642,0.0031933839557239,27.8812808362483,215.851930236816,27.970316478619047,0.003188295934305858,0.0031882955289389524
11475.6142578125,0.0030403657368105,1391.11422726127,0.0033414898899165,28.804495865672,215.82508239746,28.90074580538066,0.003335919518019289,0.0033359190991679006
11477.9052734375,0.003102530487428,1434.77469262904,0.0034651231459446,29.7208076965845,215.873875427245,29.823793963757968,0.003459133439461912,0.0034591330072330138
11480.1962890625,0.0031914933920126,1479.60047622921,0.0036420525705824,30.6448881415651,215.863630676269,30.756498444244635,0.003635436356652168,0.0036354359109058137
11482.4873046875,0.0032869854659634,1523.30638637356,0.0038319672072557,31.548073385091,215.928298950195,31.668964577347946,0.0038246439233442352,0.0038246434643737343
11484.828125,0.003394796251774,1567.17563426564,0.0040463812980758,32.462256338458,215.725340270995,32.593611015560825,0.004038216714539116,0.004038216242167942
11487.119140625,0.0034966639551979,1609.96397704897,0.0042489757866453,33.3447744745521,215.874383544921,33.48645562463151,0.004239974377864939,0.0042399738925539875
11489.509765625,0.0036238319392675,1646.69817547743,0.0045018874733629,34.1019102208389,215.902165222167,34.255433194504,0.004491784288869565,0.004491783792414011
11491.8505859375,0.0037449505661364,1685.94972912665,0.0047427681984799,34.9206268808305,215.82151184082,35.0862473312471,0.004731556708411542,0.004731556199915204
11494.2412109375,0.0038906410185246,1721.15516088004,0.0050325173701894,35.6437005863899,215.80397491455,35.82307814100372,0.005019896579836552,0.0050198960606615065
11496.58203125,0.0040380450448674,1747.40895957638,0.0053256744977799,36.1836103192668,215.883845520019,36.376312462638765,0.005311543243455157,0.005311542716262223
11498.92578125,0.0041920681874539,1778.65531703739,0.005631995723756,36.8287027036442,215.97010192871,37.03612181290297,0.005616195333234499,0.005616194796479111
11501.3134765625,0.0043546021952638,1803.87574103142,0.0059552433584884,37.3606828149074,215.971763610839,37.58317478662029,0.005937580984559415,0.005937580439875723
11503.8037109375,0.0045423631512332,1830.42943134521,0.0063286623477203,37.9088016963867,215.87167816162,38.14871371625032,0.006308720456936451,0.006308719904056542
11506.34375,0.0047368724146623,1847.95717431754,0.006715502370828,38.2696553852062,216.150552368163,38.52665536087401,0.006693053830887608,0.006693053272530284
11508.8837890625,0.0049298199252995,1868.81127734981,0.0070992363799834,38.6941651960941,215.943212890624,38.968864235872765,0.007074155435137164,0.007074154870371015
11511.423828125,0.0051387470430056,1885.1050958449,0.0075147506316773,39.0332202522317,216.00260772705,39.3265451835719,0.0074866555570112904,0.00748665498706136
11513.8642578125,0.0053499789778363,1899.70977370698,0.0079348487036685,39.3388617702555,215.990673828124,39.65100970161547,0.007903533337744472,0.007903532763092157
11516.3544921875,0.0055750816378478,1912.41916289153,0.0083825328738994,39.6095959579382,216.004077148437,39.9416247134372,0.008347594557151403,0.008347593978287276
11518.7451171875,0.0057905479508459,1923.2554369369,0.0088110522771901,39.8300823741436,215.964389038085,40.18102732759015,0.008772461474130685,0.008772460891796955
11521.0859375,0.0060190496861744,1931.51694605583,0.0092654965284113,39.9956160205988,215.886921691894,40.36619527757518,0.009222835132326922,0.0092228345473096
11523.6259765625,0.0062720948879746,1937.42674287156,0.0097687528257516,40.1169665131219,215.928958129882,40.50885925880375,0.009721347040109893,0.009721346453024976
11526.2158203125,0.0065139087611868,1942.43774299485,0.010249672256796,40.2324357578042,215.842880249023,40.64480505421603,0.010197500558473026,0.010197499969417882
11528.8056640625,0.0067799160528312,1951.91638178228,0.0107787075584184,40.4261412522821,215.905488586425,40.861882822526745,0.010721031369806068,0.010721030777604869
11531.4951171875,0.0070562729644992,1956.46327438046,0.0113283261843438,40.5156525026916,215.984576416015,40.97462704587286,0.011264641208740139,0.011264640614904965
11534.0849609375,0.0073322145163822,1957.73221548507,0.0118771187427286,40.5472189264644,215.92434387207,41.028803076443175,0.011807139325498643,0.01180713873087831
11539.015625,0.0078453305159057,1963.98493375501,0.012897603842581,40.6757431996239,215.916241455078,41.20036283765188,0.012815138067161726,0.012815137470055018
11541.505859375,0.0081122452970667,1970.67958601173,0.013428443959354,40.8079795911926,215.827815246581,41.35596727458693,0.013339081515939375,0.01333908091657753
11543.99609375,0.0083793233575915,1971.80846060687,0.0139596088061257,40.8342104038062,215.837881469726,41.40424002334813,0.013863070851084734,0.013863070251023284
11546.6357421875,0.0086563866673492,1974.05303739813,0.0145106323165718,40.8777405826929,215.800843811035,41.47090246267116,0.01440636058028928,0.014406359979261709
11549.17578125,0.0089365053063947,1974.57598163882,0.0150677322659056,40.8924235763521,215.81183013916,41.508579682985086,0.014955341563775489,0.01495534096220187
11551.466796875,0.0091704978116267,1979.23966950822,0.0155330965603109,40.994417383966,215.848634338378,41.631187644202846,0.015413692900922787,0.015413692297572243
11554.1064453125,0.009475550068887,1982.32266949645,0.0161397844895502,41.0623357335572,215.845201110839,41.72507299958723,0.016010922851601366,0.016010922246890165
11556.4970703125,0.0097269493001183,1985.80193915489,0.016639767280623,41.1296011081028,215.78550415039,41.81398811561041,0.016502843188678732,0.016502842582678905
11559.037109375,0.0099892504366598,1987.36111211768,0.0171614317809768,41.1553131186257,215.986677551269,41.861597233897754,0.01701583778425137,0.017015837177561555
11561.5771484375,0.0102675609715928,1989.38022134589,0.0177149357728514,41.2018174646713,215.821800231933,41.93170503160091,0.017559855115575635,0.017559854507869763
11564.1669921875,0.0105533307953554,1990.17473654616,0.0182832747983505,41.2168493080123,215.834063720703,41.97042830708219,0.018118145429693075,0.018118144821426
11566.806640625,0.0108346651495236,1991.12973547437,0.0188427925619202,41.2450077387397,215.84698638916,42.02217888066644,0.018667466148331046,0.01866746553931396
11569.49609375,0.0111403802637099,1996.99957601309,0.0194507987810139,41.3512771911718,215.633673095703,42.15559258015351,0.019264049721678122,0.019264049110727505
11572.1357421875,0.0114074365536528,1994.6623533488,0.0199819203304524,41.3045671132625,215.690417480468,42.129911699581115,0.01978490197286388,0.01978490136228545
11574.67578125,0.0116921545145667,1995.66565107337,0.0205481674111179,41.3281055219217,215.763957214355,42.177322369986314,0.020339901968798386,0.020339901357532844
11577.1162109375,0.0119498884122027,1998.8125371968,0.0210607485867364,41.3901649858311,215.809179687499,42.261872861645344,0.020842036518047457,0.020842035905556545
11579.7060546875,0.0122370068662191,2000.37785727913,0.0216317697680842,41.4272951147857,215.829064941406,42.32344084195714,0.021401123302857948,0.021401122689474746
11582.345703125,0.0125179241418721,2002.87117287169,0.0221904580459029,41.4789069779677,215.799113464355,42.399342940247635,0.02194783258523221,0.02194783197074898
11584.736328125,0.0127774065609757,2006.03891529355,0.0227065166810161,41.5495490385362,215.792095947265,42.49299458413989,0.022452560845332068,0.022452560229491568
11587.4755859375,0.0130667158230171,2005.80620291105,0.0232818949413641,41.538949375127,215.728938293456,42.506054847735435,0.02301500613803031,0.02301500552200053
11590.115234375,0.0133520319020214,2008.9394775555,0.0238493315592878,41.5988173474455,215.894213867187,42.59092135219015,0.023569378642450792,0.023569378025191063
11592.505859375,0.0135923229803251,2009.76648467333,0.0243272224558182,41.6230310933091,215.90147857666,42.63560384738907,0.024036028750583104,0.024036028132675802
11595.2451171875,0.013904917598372,2010.63344806815,0.0249489106321899,41.6282012244911,215.894117736816,42.66677951403278,0.024642768062485217,0.024642767444126093
11597.685546875,0.0141705083844113,2012.91973745628,0.0254771175874649,41.6780777841275,215.820289611816,42.73991509012601,0.025157984861033118,0.02515798424161406
11600.22265625,0.0144345775213621,2016.56980922188,0.0260022982870326,41.7632552481052,215.795515441894,42.84919588606616,0.025669986791909523,0.025669986170906683
11602.9150390625,0.014730728475201,2016.02644776273,0.0265912833040274,41.7488227106279,215.924275207519,42.858977500506086,0.026243880268380117,0.026243879647235516
11605.455078125,0.0150060060243379,2017.83435952681,0.0271387552937509,41.7852775023779,215.9366897583,42.919277941016155,0.02677702921434922,0.0267770285923307
11607.9951171875,0.015266370724916,2019.78694814003,0.0276565686102606,41.8184048048554,215.976144409179,42.974958404178025,0.027281033989371806,0.02728103336654632
11610.6845703125,0.015561065341412,2020.30198894131,0.0282426572635479,41.8280384229918,215.906381225585,43.009373393872664,0.02785118709978521,0.027851186476460957
11613.224609375,0.0158291276613998,2020.9485341927,0.0287757796055396,41.8472832971055,215.906559753417,43.051471516082046,0.028369531850005222,0.028369531226070853
11615.8642578125,0.0161118633535463,2023.62406797157,0.0293380843500806,41.901909579333,215.99204711914,43.131231354795126,0.028915959108846347,0.028915958483756037
11618.2548828125,0.0163812273251641,2026.89389648575,0.029873795416834,41.9751680125151,215.836810302734,43.22912561218328,0.029436266012766967,0.0294362653862579
11620.89453125,0.0166647799870395,2024.6598576137,0.0304377249507718,41.9236411255375,215.677522277831,43.19970140090222,0.029983687645317024,0.029983687019234394
11623.6337890625,0.0169459504889339,2029.47700393156,0.0309969168449394,42.0255902088334,215.866528320312,43.32825395185325,0.030526214579274187,0.030526213951328478
11626.0244140625,0.017211172320902,2028.16613069011,0.0315243900243576,41.9992475854242,215.870661926269,43.32324826498967,0.03103769845016667,0.031037697822293507
11628.5146484375,0.0174778802815355,2029.37908909892,0.0320548188164655,42.0272271188788,215.492306518554,43.37440228752832,0.03155178465680948,0.03155178402819495
11631.2041015625,0.0177723594838533,2033.11104927837,0.0326404790540351,42.0980480767199,215.572245788574,43.47214855126045,0.03211909379330143,0.032119093163270294
11633.943359375,0.0180586460724796,2031.33123863217,0.0332098458214951,42.0649073569471,215.658763122558,43.46187646283486,0.03267031163809929,0.032670311008217025
