{'temperature':533.0699999999999, 'direction':'R11' }
time,displacement,load,engineering_strain,engineering_stress
3.33957355e+04,0.0165,56.2519,1.65e-05,1.1739602935056779
33396.7155,0.0494,83.2251,4.94e-05,1.7368828932540834
33397.7355,0.0988,114.8033,9.88e-05,2.395910462818507
33398.7355,0.1974,148.6842,0.0001974,3.102994691230997
33399.7154,0.2221,186.1834,0.0002221,3.8855917561875244
33400.7354,0.3372,223.6826,0.0003372,4.668188821144053
33401.7354,0.403,264.8002,0.00040300000000000004,5.526300809614648
33402.7154,0.4606,302.6284,0.00046060000000000003,6.315764005965197
33403.7354,0.5346,340.7855,0.0005346,7.11209124673974
33404.7554,0.6497,376.9689,0.0006497,7.867227960060238
33405.7154,0.6826,406.5736,0.0006826,8.485069176110674
33406.7153,0.7237,434.8625,0.0007237,9.07545004052508
33407.7353,0.7566,459.2041,0.0007566000000000001,9.583451937001428
33408.7153,0.806,476.9669,0.0008060000000000001,9.954156249237684
33409.7554,0.8553,489.4666,0.0008552999999999999,10.215021241899851
33410.7353,0.8553,495.3875,0.0008552999999999999,10.338588650321926
33411.7153,0.8389,497.0322,0.0008389,10.372913046381948
33412.7353,0.8389,490.4534,0.0008389,10.235615462141858
33413.7352,0.8471,480.2563,0.0008470999999999999,10.02280504135773
33414.7152,0.8142,461.5066,0.0008142000000000001,9.631504421909437
33415.7552,0.7402,440.1255,0.0007402,9.185287273129141
33416.7552,0.7073,411.8366,0.0007073,8.594906408714735
33417.7152,0.6251,380.9162,0.0006251,7.949606927998298
33418.7351,0.5922,346.3775,0.0005922,7.228794610737823
33419.7351,0.4935,308.5493,0.0004935,6.439331414387273
33420.7151,0.4113,269.0764,0.0004113,5.615543821976701
33421.7551,0.3537,231.5772,0.00035370000000000003,4.8329467570201725
33422.7351,0.2632,194.7359,0.0002632,4.064079867881659
33423.7151,0.2057,155.263,0.00020569999999999999,3.2402922754710874
33424.7551,0.107,120.7243,0.000107,2.5194799582106113
33425.735,0.0659,89.146,6.59e-05,1.8604503016761595
33426.7151,0.0001,60.5282,1.0000000000000001e-07,1.2632053928377596
33436.2549,0.0165,69.4096,1.65e-05,1.4485575489558877
33437.2549,0.0741,100.33,7.41e-05,2.093857029672325
33438.2348,0.1234,133.224,0.0001234,2.7803449508727773
33439.2148,0.1974,167.4338,0.0001974,3.4942932237092603
33440.2548,0.2879,206.2488,0.0002879,4.304350640301817
33441.2348,0.3372,246.3795,0.0003372,5.141866321560377
33442.2148,0.4359,282.8919,0.0004359,5.903869166274897
33443.2548,0.5182,323.6806,0.0005182,6.755117110321499
33444.2347,0.6168,358.8772,0.0006168,7.489659603399989
33445.2147,0.6415,390.4555,0.0006414999999999999,8.14868925993444
33446.2547,0.7237,423.3495,0.0007237,8.835177181134894
33447.2347,0.7731,449.3358,0.0007731,9.377503473671263
33448.2147,0.8307,469.0723,0.0008307,9.789398313361563
33449.2547,0.7978,484.8614,0.0007978,10.118912098143776
33450.2547,0.8553,495.0586,0.0008552999999999999,10.331724605897934
33451.2147,0.8635,497.6901,0.0008635,10.386643222199963
33452.2546,0.8635,495.0586,0.0008635,10.331724605897934
33453.2346,0.8471,486.8351,0.0008470999999999999,10.16010262559782
33454.2146,0.806,471.7038,0.0008060000000000001,9.844316929663595
33455.2146,0.7895,452.2963,0.0007894999999999999,9.439288221367315
33456.2346,0.7237,426.31,0.0007237,8.896961928830947
33457.2145,0.6662,399.0079,0.0006662,8.327175284658548
33458.2546,0.6251,363.1534,0.0006251,7.578902615762041
33459.2546,0.4935,327.2989,0.0004935,6.830629946865537
33460.2145,0.4524,292.7601,0.00045240000000000005,6.109815542635033
