{'temperature':533.0699999999999, 'direction':'R33' }
time,displacement,load,engineering_strain,engineering_stress
2.52344851e+04,0.0741,0.0031,7.41e-05,6.469607088591855e-05
25237.4851,0.0905,0.0031,9.049999999999999e-05,6.469607088591855e-05
25243.505,0.0988,0.3321,9.88e-05,0.006930827464907596
25246.005,0.107,0.9899,0.000107,0.020658916312893794
25247.0049,0.0741,3.2925,7.41e-05,0.06871348819093122
25248.005,0.1152,14.1476,0.0001152,0.2952561717631036
25249.005,0.1317,30.5946,0.0001317,0.6385001323633301
25250.0049,0.1728,52.3047,0.0001728,1.0915834125376462
25251.0049,0.2139,78.9488,0.0002139,1.6476377939220017
25252.0049,0.2879,110.5271,0.0002879,2.306667450456454
25253.0048,0.3784,145.0659,0.00037840000000000004,3.027481854686958
25254.0048,0.4606,181.2493,0.00046060000000000003,3.7826185680074564
25255.0049,0.4935,220.3932,0.0004935,4.599540029024007
25256.0047,0.5839,257.8925,0.0005838999999999999,5.3821391809505625
25257.0048,0.6826,297.0364,0.0006826,6.199060641967115
25258.0048,0.6991,335.1935,0.0006991,6.995387882741657
25259.0048,0.8224,372.3638,0.0008224,7.771120903274192
25260.0048,0.8553,402.2973,0.0008552999999999999,8.395824076778593
25261.0047,0.9211,430.9152,0.0009211,8.993071072587021
25262.0047,0.9869,455.5857,0.0009869,9.50793701348736
25263.0047,1.028,474.9932,0.001028,9.912965721783639
25264.0047,1.0198,488.8087,0.0010198,10.201291066081835
25265.0047,1.0362,496.0454,0.0010362,10.35231882613994
25266.0046,1.0691,499.0059,0.0010691,10.414103573835993
25267.0046,1.0527,493.7428,0.0010527,10.304264254261904
25268.0046,1.0609,483.8746,0.0010609,10.098317877901767
25269.0046,0.9622,467.4276,0.0009622000000000001,9.75507391730154
25270.0045,0.9376,444.4017,0.0009376,9.274530285491196
25271.0045,0.8718,418.4154,0.0008718,8.732203992954826
25272.0046,0.8635,387.495,0.0008635,8.086904512238387
25273.0045,0.806,352.9563,0.0008060000000000001,7.366092194977913
25274.0045,0.6909,317.1017,0.0006908999999999999,6.617817439111379
25275.0045,0.6662,278.2868,0.0006662,5.80776210948885
25276.0045,0.5511,237.8271,0.0005511,4.96338029683627
25277.0045,0.4935,201.6436,0.0004935,4.208241496545742
25278.0045,0.4359,164.1444,0.0004359,3.425644431589215
25279.0044,0.3537,127.961,0.00035370000000000003,2.6705077182687167
25280.0044,0.2797,93.7512,0.0002797,1.9565594454322341
25281.0045,0.2468,65.7912,0.0002468,1.3730426254418209
25282.0044,0.2139,40.4628,0.0002139,0.844446508723466
25283.0044,0.1645,22.0421,0.00016450000000000001,0.4600120206691952
25284.0043,0.1152,9.5424,0.0001152,0.19914702800702877
25285.0043,0.107,1.3189,0.000107,0.02752504770691547
25286.5043,0.1152,2.3057,0.0001152,0.04811926794892334
25287.5043,0.1152,10.2003,0.0001152,0.21287720382504352
25288.5043,0.1892,21.7132,0.00018920000000000002,0.45314797624520214
25289.5043,0.1892,39.8049,0.00018920000000000002,0.8307163329054513
25290.5042,0.2221,66.1202,0.0002221,1.3799087568358421
25291.5042,0.2879,95.7248,0.0002879,1.99774788591625
25292.5042,0.3372,125.6584,0.0003372,2.6224531463906797
25293.5042,0.3866,162.1708,0.0003866,3.3844559911051997
25294.5042,0.4935,199.67,0.0004935,4.167053056061727
25295.5042,0.5757,240.4586,0.0005757,5.018298913138301
25296.5041,0.6333,276.971,0.0006332999999999999,5.780301757852821
25297.5042,0.7237,316.7728,0.0007237,6.610953394687386
25298.5041,0.7813,352.6273,0.0007813,7.359226063583891
25299.5041,0.8307,386.1793,0.0008307,8.059446247572387
25300.5041,0.8882,418.0865,0.0008882,8.725339948530834
25301.504,0.9458,444.4017,0.0009458,9.274530285491196
25302.504,1.0116,466.4408,0.0010116,9.734479697059534
25303.504,1.0527,482.8878,0.0010527,10.07772365765976
25304.504,1.0445,493.4139,0.0010445,10.29740020983791
25305.504,1.1185,496.7033,0.0011185000000000001,10.366049001957956
25306.504,1.0691,495.7165,0.0010691,10.345454781715947
25307.504,1.0198,488.1508,0.0010198,10.187560890263821
25308.504,1.0362,475.6511,0.0010362,9.926695897601654
25309.5039,0.9787,455.5857,0.0009787,9.50793701348736
25310.5039,0.954,431.902,0.000954,9.013665292829028
25311.5039,0.9211,402.6263,0.0009211,8.402690208172613
25312.5039,0.8224,370.7191,0.0008224,7.736796507214169
25313.5039,0.732,333.2198,0.000732,6.954197355287612
25314.5039,0.7155,296.3785,0.0007155,6.185330466149099
25315.5038,0.6086,258.5503,0.0006086,5.39586726979855
25316.5038,0.5428,219.4064,0.0005428,4.578945808782
25317.5038,0.4853,183.223,0.00048530000000000003,3.823809095461501
25318.5038,0.403,142.4343,0.00040300000000000004,2.9725611514148995
25319.5038,0.3372,109.8692,0.0003372,2.2929372746384393
25320.5038,0.255,78.6199,0.000255,1.6407737494980088
25321.5037,0.2057,52.3047,0.00020569999999999999,1.0915834125376462
25322.5037,0.1892,31.5814,0.00018920000000000002,0.6590943526053379
25323.5037,0.1234,15.1344,0.0001234,0.31585039200511145
25324.5037,0.0905,3.9504,9.049999999999999e-05,0.082443664008946
25326.5037,0.0988,0.0031,9.88e-05,6.469607088591855e-05
25327.5036,0.107,8.8845,0.000107,0.18541685218901396
25328.5036,0.1317,21.3843,0.0001317,0.44628393182120896
25329.5037,0.181,41.4496,0.00018099999999999998,0.8650407289654738
25330.5037,0.1974,65.7912,0.0001974,1.3730426254418209
25331.5036,0.2632,93.7512,0.0002632,1.9565594454322341
25332.5036,0.329,126.6452,0.00032900000000000003,2.6430473666326875
25333.5036,0.4277,163.1576,0.00042770000000000004,3.4050502113472074
25334.5035,0.4524,198.6832,0.00045240000000000005,4.146458835819719
25335.5035,0.5593,240.4586,0.0005593,5.018298913138301
25336.5035,0.6086,277.9578,0.0006086,5.800895978094829
25337.5035,0.7155,315.786,0.0007155,6.590359174445378
25338.5035,0.7731,353.2852,0.0007731,7.372956239401906
25339.5035,0.8635,386.5082,0.0008635,8.06631029199638
25340.5035,0.9211,417.4286,0.0009211,8.71160977271282
25341.5034,0.954,444.4017,0.000954,9.274530285491196
25342.5034,1.028,466.7697,0.001028,9.741343741483526
25343.5034,1.0116,482.5588,0.0010116,10.070857526265739
25344.5034,1.0609,493.7428,0.0010609,10.304264254261904
25345.5034,1.0609,498.0191,0.0010609,10.393509353593984
25346.5033,1.0609,498.0191,0.0010609,10.393509353593984
25347.5033,1.0527,488.4798,0.0010527,10.194427021657843
25348.5033,1.0527,474.3353,0.0010527,9.899235545965626
25349.5033,0.9869,456.5725,0.0009869,9.52853123372937
25350.5033,0.9622,431.5731,0.0009622000000000001,9.006801248405035
25351.5032,0.88,401.3105,0.00088,8.375229856536585
25352.5033,0.8471,371.7059,0.0008470999999999999,7.757390727456176
25353.5033,0.7402,335.8514,0.0007402,7.009118058559672
