{'temperature':533.0699999999999, 'direction':'R33' }
time,displacement,load,engineering_strain,engineering_stress
3.25509089e+04,0.0083,57.8966,8.3e-06,1.2131914243747364
32551.3889,0.033,69.4096,3.3e-05,1.4544400101090686
32552.4089,0.0905,100.6589,9.049999999999999e-05,2.1092519123229025
32553.4089,0.1563,133.5529,0.0001563,2.7985275988637803
32554.3889,0.2139,168.4206,0.0002139,3.5291610838641256
32555.4089,0.3208,206.2488,0.0003208,4.32183021883116
32556.4089,0.3948,245.7217,0.0003948,5.148963138125238
32557.3888,0.4524,284.5366,0.00045240000000000005,5.962308029154469
32558.4088,0.5017,323.6806,0.0005017,6.7825490297611495
32559.4088,0.6004,359.5351,0.0006004000000000001,7.533860366268715
32560.3888,0.6662,391.7713,0.0006662,8.209352215434794
32561.4088,0.7484,423.3495,0.0007484,8.871056036336027
32562.4088,0.7566,449.9937,0.0007566000000000001,9.429370599701153
32563.3888,0.8224,468.0855,0.0008224,9.808474322743661
32564.4087,0.8553,484.8614,0.0008552999999999999,10.160004084701498
32565.4087,0.8882,494.7296,0.0008882,10.366786790663761
32566.3887,0.88,498.348,0.00088,10.442608373450273
32567.4087,0.8882,494.7296,0.0008882,10.366786790663761
32568.4087,0.8471,485.8483,0.0008470999999999999,10.180684031653746
32569.3887,0.8142,471.0459,0.0008142000000000001,9.870507877265325
32570.4086,0.7813,451.6384,0.0007813,9.463834384028198
32571.4086,0.732,426.9679,0.000732,8.946877619122539
32572.3886,0.6497,397.3632,0.0006497,8.326527405790724
32573.4086,0.6168,363.8113,0.0006168,7.623465786430024
32574.4086,0.5264,327.2989,0.0005264,6.858368517102635
32575.3885,0.4688,290.7865,0.0004688,6.093271247775245
32576.4086,0.3701,249.0111,0.0003701,5.217890706779325
32577.4085,0.2797,210.854,0.0002797,4.418329653124893
32578.3885,0.2139,174.9994,0.0002139,3.667016221172301
32579.4085,0.1481,135.8555,0.00014810000000000002,2.846777316010647
32580.4085,0.0576,102.3036,5.76e-05,2.1437156966499464
32581.4085,0.0001,71.7121,1.0000000000000001e-07,1.5026876318109101
32591.9083,0.0165,82.8961,1.65e-05,1.7370422034128183
32592.9083,0.0823,113.8165,8.23e-05,2.3849621869392537
32593.9083,0.1317,150.6579,0.0001317,3.156953470399067
32594.9083,0.2303,186.1834,0.00023030000000000001,3.9013707927742094
32595.9082,0.3043,226.3142,0.0003043,4.7422896448881104
32596.8882,0.3455,264.1423,0.0003455,5.53495668441012
32597.9082,0.4688,303.9441,0.0004688,6.368981522391596
32598.9082,0.5099,340.7855,0.0005099,7.14097280585141
32599.8882,0.5511,375.3242,0.0005511,7.864712276719331
32600.9081,0.6662,407.8893,0.0006662,8.547096044572811
32601.9081,0.732,434.5335,0.000732,9.105410607937937
32602.8881,0.7566,458.2172,0.0007566000000000001,9.601689521336374
32603.9281,0.8224,477.6247,0.0008224,10.0083630145735
32604.9081,0.8389,488.8087,0.0008389,10.24271758617541
32605.8881,0.8471,495.7165,0.0008470999999999999,10.387466737616009
32606.9081,0.8553,494.7296,0.0008552999999999999,10.366786790663761
32607.908,0.8553,490.4534,0.0008552999999999999,10.277181370502452
32608.888,0.8307,477.6247,0.0008307,10.0083630145735
32609.908,0.7895,462.4935,0.0007894999999999999,9.691297036942707
32610.908,0.732,438.4808,0.000732,9.188124109411847
32611.888,0.6333,411.8366,0.0006332999999999999,8.62980954604672
32612.908,0.6251,379.9294,0.0006251,7.961211711013063
32613.9079,0.5182,346.0485,0.0005182,7.2512560775199395
32614.8879,0.4277,309.2072,0.00042770000000000004,6.479266889505152
32615.8879,0.4195,270.3922,0.0004195,5.665919903030897
32616.9079,0.3043,229.9325,0.0003043,4.818109132229597
32617.8879,0.2139,192.4333,0.0002139,4.032334011394986
32618.9079,0.1728,155.263,0.0001728,3.2534508092477745
32619.9078,0.0905,119.4085,9.049999999999999e-05,2.5021394727402075
32621.4078,0.0083,72.0411,8.3e-06,1.5095816459433338
32632.3876,0.0083,99.3431,8.3e-06,2.0816800466832572
32633.4076,0.1234,132.2372,0.0001234,2.77095782866916
32634.4076,0.1563,168.4206,0.0001563,3.5291610838641256
32635.3876,0.2303,205.262,0.00023030000000000001,4.3011523673239385
32636.4076,0.3372,245.0638,0.0003372,5.135177205305416
32637.4276,0.3948,284.8656,0.0003948,5.969202043286892
32638.4276,0.4688,322.0359,0.0004688,6.748085245434106
32639.3875,0.5264,356.5746,0.0005264,7.4718247163020255
32640.4075,0.6415,390.4555,0.0006414999999999999,8.18178034979515
32641.4075,0.7073,420.718,0.0007073,8.815914400501763
32642.3875,0.7566,447.0333,0.0007566000000000001,9.36733704517949
32643.4075,0.8142,469.7302,0.0008142000000000001,9.842938107070706
32644.4075,0.7978,482.5588,0.0007978,10.111754367554633
32645.3874,0.8635,492.756,0.0008635,10.325431087649319
32646.4275,0.8224,497.6901,0.0008224,10.428822440630451
32647.4275,0.8307,494.7296,0.0008307,10.366786790663761
32648.3874,0.8307,485.5193,0.0008307,10.173790017521322
32649.4274,0.7813,470.0591,0.0007813,9.849830025758104
32650.4274,0.7484,449.0069,0.0007484,9.408692748193932
32651.3874,0.7073,426.31,0.0007073,8.933091686302717
32652.4073,0.6415,394.7317,0.0006414999999999999,8.271385769956458
32653.4073,0.5511,362.1666,0.0005511,7.58900200210298
32654.3873,0.4935,327.2989,0.0004935,6.858368517102635
32655.4073,0.4359,289.4707,0.0004359,6.065699382135601
32656.4073,0.3208,248.3532,0.0003208,5.204104773959504
32657.3872,0.2879,212.8276,0.0002879,4.459685356139335
32658.4272,0.1645,171.3811,0.00016450000000000001,3.591196733830815
32659.4272,0.107,136.5134,0.000107,2.8605632488304686
32660.3872,0.0494,103.9483,4.94e-05,2.1781794809769903
32672.247,0.0001,85.1987,1.0000000000000001e-07,1.7852919205596849
32673.007,0.4441,302.2994,0.0004441,6.3345177380645525
32673.747,0.8718,503.94,0.0008718,10.559785659251228
32674.507,1.2583,704.2648,0.0012583,14.757481714798258
32675.267,1.6612,894.3925,0.0016612,18.741503145695628
32675.987,2.0313,1066.0996,0.0020312999999999998,22.339531030308112
32676.747,2.3767,1242.0829,0.0023767,26.027164335081913
32677.4869,2.7138,1406.2244,0.0027138,29.466659230879003
32678.2469,3.051,1545.6954,0.0030510000000000003,32.38919736177043
32678.9869,3.4293,1661.1537,0.0034293,34.808562565131005
32679.7669,3.8405,1749.6388,0.0038405,36.662719190994025
32680.4869,4.3092,1809.835,0.0043092,37.92409746916488
32681.2469,4.8108,1857.2025,0.0048108000000000005,38.91665739140677
32681.9869,5.37,1897.0044,0.00537,39.75068432483327
32682.7468,5.8388,1927.5959,0.0058388,40.391712389672314
32683.4869,6.3486,1953.5823,0.0063486,40.93624311566264
32684.2468,6.9243,1975.9503,0.0069242999999999996,41.40495225886646
32684.9869,7.4341,1995.0289,0.0074341,41.804733833416186
