{'temperature':851.67, 'direction':'R33' }
time,displacement,load,engineering_strain,engineering_stress,temperature,true_stress,true_strain,plastic_strain
1.36434296875e+04,0.0020435496609691,18.7403755014817,-2.73662159603087e-05,0.369541504455458,395.703491210937,0.36953139150414693,-2.7366590422053583e-05,-2.7366595777580995e-05
13646.41796875,0.0020610239903541,35.1773134839396,7.2084921609707e-06,0.719812019047951,395.475552368163,0.7198172078122037,7.208466179904662e-06,7.208455747771215e-06
13649.20703125,0.0021104638358875,60.6996152462066,0.0001050301705332,1.25790920694514,395.595770263671,1.2580413253787994,0.00010502465525102082,0.00010502463701853784
13651.986328125,0.0021467476615253,87.6106206043886,0.0001768213479402,1.82401788641321,395.351159667968,1.8243404117463877,0.00017680571688831297,0.00017680569044859685
13654.5859375,0.0021908415401699,114.72735550898,0.0002640654962264,2.40250755202841,395.533972167968,2.4031419714325644,0.0002640306370699343,0.0002640306022417898
13657.275390625,0.0022431707143046,149.93249911614,0.0003676040001694,3.13381105864548,395.67830505371,3.13496306022042,0.0003675364503728477,0.00036753640493860046
13659.8095703125,0.0022817586409294,186.897626164741,0.0004439540717892,3.9040479328161,395.688604736327,3.9057811509382523,0.00044385555333753643,0.0004438554967320125
13662.35546875,0.0023273324894564,222.218522228199,0.0005341264884848,4.64724720611363,395.479013061523,4.649729424151753,0.0005339838937054877,0.0005339838263181047
13664.9453125,0.0023700793133498,260.315364170472,0.0006187053542402,5.44253600079641,395.481512451171,5.445903327244431,0.0006185140349918799,0.0006185139560657447
13667.37109375,0.0024247661555611,301.55595007016,0.0007269087402394,6.3047636668489,395.458880615234,6.309346655044248,0.0007266446700433955,0.0007266445786035889
13669.8837890625,0.0024833502183763,341.458137902963,0.0008428231669256,7.13872743985706,395.534384155273,7.144744125214018,0.0008424681909208328,0.0008424680873738165
13672.31640625,0.0025383576037596,383.123588555712,0.0009516607796451,8.00608964082323,395.550643920898,8.013708722947,0.0009512082376136336,0.0009512081214729275
13674.70703125,0.0025929204109454,428.261338472426,0.0010596187499429,8.94911057472425,395.419165039062,8.95859322085221,0.001059057750257582,0.0010590576204228975
13677.197265625,0.0026233112838258,468.596404267687,0.001119750131024,9.79170742207583,395.52010192871,9.802671688663793,0.0011191236784493816,0.001119123536381676
13679.587890625,0.0026914096638142,514.819450092813,0.001254489585669,10.7524306949856,395.836096191405,10.765919508421744,0.0012537033710720302,0.0012537032150442113
13681.978515625,0.0027415642146329,555.170624634364,0.0013537253799189,11.5925298737237,395.711181640624,11.60822297692015,0.001352809919811425,0.0013528097515763094
13684.46875,0.0027912647342382,599.008148998824,0.00145206282801,12.5099001116383,395.713076782226,12.52806527407381,0.0014510096042231336,0.0014510094226569703
13686.859375,0.002846052408618,642.849460427999,0.0015604657205379,13.4304859851821,395.72749633789,13.451443799902885,0.001559249459030624,0.0015592492640821632
13689.326171875,0.0029129720261819,686.966239651466,0.0016928728758497,14.3456651275261,395.700469970702,14.369950516881685,0.0016914415816677913,0.001691441373407639
13691.740234375,0.0029616977393399,729.891410729513,0.0017892815719043,15.2422357370141,395.805911254882,15.269508390763166,0.0017876827145523906,0.0017876824932551677
13694.130859375,0.0030067419325272,772.982224725108,0.0018784060125447,16.140424871831,395.768338012695,16.170743145456512,0.0018766440141246648,0.0018766437797660684
13696.521484375,0.0030783648551331,820.174594462364,0.0020201191272127,17.1262600836887,395.653970336913,17.160857172078284,0.0020180814303673742,0.0020180811816592993
13698.912109375,0.0031300725650929,863.569251795117,0.0021224280021391,18.0254703772439,395.703848266601,18.063728143445406,0.0021201788337299877,0.0021201785719368264
13701.203125,0.0031899133060992,912.627601622095,0.0022408288922942,19.0536363382518,395.616973876952,19.096332280549966,0.002238321979575021,0.0022383217028165824
13703.693359375,0.0032485729930409,955.766220449096,0.0023568929488769,19.9463725304912,395.734115600585,19.99338399908754,0.0023541198331272052,0.002354119543368017
13706.083984375,0.0033038542294273,1001.62812300137,0.0024662724031911,20.9168069553746,395.84705505371,20.968393503337094,0.0024632361445437755,0.0024632358406540145
